fulcrum_id,parcel_no,prop_add,prop_type_name,genprop,condition,comments,x,y,photo1,photo2,photo3,photo4,var,value
f37ae164-c005-4161-a208-23f1d0d00f3a,OC20   0008,104 PINE CT,Vacant, Unoccupied  ,well maintained,Need cleaning,-83.23991647,31.60791015,"ab7b4a2d-6baa-46d0-9000-5324af66df57,94282819-4155-4230-814c-0e49ef112e0c",blank,blank,blank,lot,lot_weeds
0c79b723-0570-4eab-9972-cb56c02cbf08,OC210160004,809 E PINE ST,Vacant, Unoccupied  ,well maintained,Need cleaning up,-83.24138279,31.60708388,"61068712-2ffc-4026-bbb4-27ab13048f04,d7c8a216-e79b-40ef-8122-a921a25cc60a",blank,blank,blank,lot,lot_weeds
9ba2742d-a3c1-44a1-884b-61b317b920ec,OC22118007400A,715 EIGHTH STREET,"Single family home, no garage", Unoccupied  ,moderate rehabilitation needed,blank,-83.24075627,31.59871328,"61e97372-032c-48a6-a4ac-c856b39b3695,5c220c8c-7a86-4a20-88d3-70de51fb9d32",blank,blank,blank,lot,lot_satis
eb14642e-2eb6-4262-839c-6c3b2e61bc64,OC22   0126,400 FIELDSTONE DR,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.23905852,31.59801575,"d4139109-9514-4fcb-a876-db6899ed1590,0a5ea29b-5756-42fe-8586-9c75c8e85335,a215b67e-197d-4b78-a1c0-1050b71d6421",blank,blank,blank,lot,lot_satis
c297e6a8-be3a-4be2-aecc-f6288570bf10,OC22   0130,1005 E SEVENTH STREET,"Single family home, no garage",Occupied   ,well maintained,blank,-83.23834074,31.59750496,"b4fce742-3431-496a-a3e3-8b26d249e3b6,4511cad8-f295-4d11-a62a-d7c5f9ab1588",blank,blank,blank,lot,lot_satis
743f4c80-acac-465a-9c33-c7db895348cd,OC211330054,704 E MCKINLEY LN,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.240415960000007,31.60245986,c79af53c-f4a8-4f6b-a2bb-bf74dfd8e8f0,blank,blank,blank,lot,lot_satis
d218f346-9626-4337-a192-56aba0806967,OC221280016,619 N MCKINLEY ST,Vacant, Unoccupied  ,well maintained,blank,-83.24053962,31.60154579,a3bf04de-ad23-40ee-a3a5-253a4e809bfb,blank,blank,blank,lot,lot_satis
410dcb73-01c9-4352-aaa1-e590b34e7346,0068   0030,0 DOUGLAS HWY,Vacant, Unoccupied  ,well maintained,blank,-83.23745448,31.59542674,6693bbee-8438-4643-8c65-17130ba249e7,blank,blank,blank,lot,lot_weeds
56a59d8d-7513-4d24-9b34-eb9e8bb479a4,0068   0031,0 DOUGLAS HWY,Vacant, Unoccupied  ,well maintained,blank,-83.22568178,31.59275349,d22f849c-281a-4524-ab92-11a5c4a15e2e,blank,blank,blank,lot,lot_weeds
8e5441d4-e269-4ab4-a433-c491acf7ea62,OC23   0040,0 E FIFTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.237946,31.59502432,ff25238f-b2c1-4120-ade0-01a1b2ceafb7,blank,blank,blank,lot,lot_weeds
664b7678-ff23-4cb5-aca2-d8f83ee21b9d,0068   0033,1003 E FIFTH STREET,"Single family home, detached garage",Occupied   ,well maintained,blank,-83.23599185,31.59438123,1a1533b4-acaf-4793-a4d1-4d7435b31b5d,blank,blank,blank,lot,lot_satis
a51c6779-ac62-46a6-8ed0-4d677ca6be03,0068   003400B,1041 E FIFTH STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.23517496,31.59445447,01292400-6813-4025-849f-e1d5ad7497d8,blank,blank,blank,lot,lot_satis
88a8038a-7f7d-47ae-80ba-ac44fb6fa69d,OC23   0041,0 E FIFTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.23794255,31.59471331,0a575d37-624c-49b6-bb43-f09682141f13,blank,blank,blank,lot,lot_weeds
e2c134c3-12dc-41f9-890c-540f1cd1f00e,OC23   0045,0 E FIFTH STREET,"Single family home, detached garage",Occupied   ,sound,blank,-83.23686339,31.59437151,097d1bba-773b-4fa2-a164-f504d69cc818,blank,blank,blank,lot,lot_satis
03515d0f-3cdd-4339-aeae-f0008f1f066d,OC231040047,0 GA HWY 32 EAST,Vacant, Unoccupied  ,well maintained,blank,-83.23761405,31.59375721,f84e02be-6db5-4c13-9ed3-3c724c06f8c0,blank,blank,blank,lot,lot_weeds
08ec137d-d561-4a91-9e7a-351694212783,OC230400057,0 E FOURTH STREET,Non-residential,Occupied   ,well maintained,Church,-83.23912398,31.59351227,04e2ff2f-250f-4cf9-8273-2bc5941009e1,blank,blank,blank,lot,lot_satis
190a02ef-6fda-428b-b1fb-eb762b7725c7,0068   0035,168 DOUGLAS HWY,"Single family home, attached garage",Occupied   ,sound,blank,-83.22830451,31.59274159,1c86f1b4-df72-47fb-b3aa-cbc65a084641,blank,blank,blank,lot,lot_satis
624565e4-96ab-4c14-b5ef-adfd72f9ae13,0068   0047,225 DOUGLAS HWY,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.22678858,31.59251634,50fa365b-c510-4283-8aa1-11daba3e8a4d,blank,blank,blank,lot,lot_satis
871b8718-f3da-4026-a506-23d919cfa61f,0068   0042,205 DOUGLAS HWY,"Single family home, no garage", Unoccupied  ,moderate rehabilitation needed,blank,-83.22609647,31.592523,5be81617-58f1-41c0-8c4d-2bc4794d57b4,blank,blank,blank,lot,lot_trees
16348501-89f7-44d8-89ee-9a30378a6d9e,0068   0040,183 GA HWY 32 EAST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.2275369,31.59250914,fe3b7bc7-0dfe-4431-b3e5-f7fd98488acc,blank,blank,blank,lot,lot_satis
91f3f54d-cd4e-47d4-8d84-d988f7d76808,0068   0041,173 DOUGLAS HWY,"Single family home, no garage",Occupied   ,sound,blank,-83.22825678,31.59250277,45474b8e-12b3-4166-91fb-bd78b32e171d,blank,blank,blank,lot,lot_satis
be768e86-a0f2-4479-9bb4-36575dd693eb,0068   0039,165 DOUGLAS HWY,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2289423,31.59249776,29ba7675-7dd2-43b7-903a-824ea39e24d5,blank,blank,blank,lot,lot_satis
3a51722a-dff4-43bb-8d06-fd7a649ea8ff,0068   0017,0 FRANK RD,Non-residential,Occupied   ,well maintained,Welding shop,-83.24059542,31.60554911,26492c39-e30e-4431-8dd9-490819f89095,blank,blank,blank,lot,lot_satis
61dd0154-b21f-4bac-a071-4b44a1c97c40,0068   0011,975 FRANK RD,"Single family home, attached garage",Occupied   ,sound,blank,-83.23609289,31.60836009,3da3412e-52be-4e39-89ee-7855d90e390c,blank,blank,blank,lot,lot_satis
376c6940-e501-4bb2-b55d-d675197c0a2d,OC21   0050,0 E ELEVENTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.23775942,31.60358077,7fd32676-bab5-45d4-a034-31a675346c33,blank,blank,blank,lot,lot_satis
29508129-8e33-4fbb-9ae5-1637b8b7941d,OC2100X0047,822 E ELEVENTH STREET,Mobile home,Occupied   ,well maintained,blank,-83.23900314,31.60346514,24e98ff1-7bd0-4e92-9f69-83667b184740,blank,blank,blank,lot,lot_satis
9c15216c-4b41-4b75-be59-f0734a3cb6ea,OC21   0046,812 E ELEVENTH STREET,"Single family home, no garage",Occupied   ,sound,blank,-83.23943266,31.60342709,8805c486-0a6f-495f-9f40-193044bf2526,blank,blank,blank,lot,lot_satis
4615c630-217a-41b0-84fe-59e40fe4494a,OC2100X0045,816 E ELEVENTH STREET,"Single family home, no garage", Unoccupied  ,sound,blank,-83.23978845,31.60339182,c6f13be3-a8eb-4c34-a301-586c4b5b42f7,blank,blank,blank,lot,lot_satis
1f19f37e-dd30-47e9-b111-3d2b187c42de,OC211330055,0 E ELEVENTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.24018518,31.60284344,109e2894-44d5-4a63-948b-1318003e2070,blank,blank,blank,lot,lot_satis
f1ad8024-b09b-4ad2-82d9-40a83a4700b2,0068   0007,151 CONDOR DR,"Single family home, detached garage",Occupied   ,well maintained,blank,-83.23819464,31.6087087,blank,blank,blank,blank,lot,lot_satis
f3dc26b4-2ed5-4a5c-8edc-10fc9601cf1c,0068   0008,0 CONDOR DR,Vacant, Unoccupied  ,well maintained,blank,-83.236809,31.60904149,9e650c2d-da04-484c-9502-d03eaace0d61,blank,blank,blank,lot,lot_trees
71dd14f2-7ce2-4f19-b3d6-9adae7d5dfea,0067   0049,1139 FRANK RD,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2272137,31.61616312,6a02b83a-1978-4da6-b55b-dc982c8d2bf5,blank,blank,blank,lot,lot_satis
2b32a5a4-9dcb-41c5-9089-19b4ce8824d3,0067   0051,0 FRANK RD,Vacant, Unoccupied  ,well maintained,blank,-83.22746073,31.61607403,68ce0ee1-82ef-40a7-b4a2-c0995ddcf568,blank,blank,blank,lot,lot_satis
05263e39-65b4-45f9-8431-1679e2bb0f82,0067   0050,1119 FRANK RD,"Single family home, no garage",Occupied   ,well maintained,blank,-83.22826215,31.61562134,8a2e4b50-9086-49d2-a40c-c509182d3e4b,blank,blank,blank,lot,lot_satis
100bcecf-48a9-427c-9019-dac6dabc2576,0067   0052,1063 FRANK RD,"Single family home, no garage", Unoccupied  ,well maintained,blank,-83.23170231,31.61322642,598674eb-8b07-48a4-898b-aca9937d11dd,blank,blank,blank,lot,lot_satis
c0df1515-ddc3-4f04-93d1-d0bd8204a2b3,0067   005200A,1085 FRANK RD,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.23048251,31.61434083,7bb23a58-7252-4ed6-a4bb-ab7df47baeb4,blank,blank,blank,lot,lot_satis
c39d4223-45f1-4bca-af16-c44c462e470c,0067   004300D,102 MOCKINGBIRD LN,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.23217391,31.61355198,63e3c51d-4518-4197-9ed4-447a05e56f01,blank,blank,blank,lot,lot_satis
d24b5b4e-ba4a-497f-a9f4-2c6d4f6bdde9,0067   004300A,1086 FRANK RD,Mobile home, Unoccupied  ,sound,blank,-83.23079204,31.6144902,0cf07550-2734-470e-997e-229c419d16a5,blank,blank,blank,lot,lot_satis
8841147e-5ecd-4ef3-86d5-5df47f87f9c6,0067   004300C,1034 FRANK RD,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.23331438,31.6122077,176d51f9-fa68-4008-b3af-5ac04fdf2a8a,blank,blank,blank,lot,lot_satis
d3d4959d-35dc-4dd7-95dc-b307050b02af,0067   005300A,1031 FRANK RD,"Single family home, detached garage",Occupied   ,well maintained,blank,-83.23328366,31.61177182,41102157-c18c-4f69-9134-42be1a84fda4,blank,blank,blank,lot,lot_satis
18afe3be-54dd-4bfe-9068-334a5759073e,0067   0043,0 FRANK RD,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.23111364,31.61428564,258e89f7-52c8-4f9c-ba05-5d078383a6ec,blank,blank,blank,lot,lot_satis
23930f48-2ea2-45f8-9356-978f9b0a405d,OC15004001000A,915 N CHERRY ST,"Single family home, detached garage",Occupied   ,well maintained,blank,-83.2487224,31.60580771,1f040bbb-c5dd-4728-94da-c04b4a9bfec1,blank,blank,blank,lot,lot_satis
20f2fa9e-c7fb-42cf-bd3c-b5b7bda3efd5,OC150050028,0 N CARVER ST,Vacant, Unoccupied  ,well maintained,Utility building,-83.24708677,31.60579615,8eeadf3a-84a7-4d0d-b7ad-f029a33671d6,blank,blank,blank,lot,lot_satis
61461767-467a-43e1-b817-8bdb59310426,OC150040013,910 N ELM ST,Vacant, Unoccupied  ,well maintained,blank,-83.24823346,31.60577104,ce95b624-448f-4960-8792-9dae55ef866c,blank,blank,blank,lot,lot_weeds
8e2e28d0-6123-4e28-9d48-03c2097a1208,OC150050029,904 N CARVER ST,Vacant, Unoccupied  ,well maintained,blank,-83.24708987,31.605661219999998,5d4b8a20-dded-4415-98fc-b15f5ab45256,blank,blank,blank,lot,lot_trees
56cc1fea-8417-4050-bbe4-d217f480c409,0068   0015,902 FRANK RD,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.24049256,31.60641719,3de6f046-618c-4b6f-9e81-e223e4c9f4c4,blank,blank,blank,lot,lot_satis
242b8ab4-9a5d-4ad4-a2dd-a36d5e390936,0068   0016,0 FRANK RD,Non-residential,Occupied   ,well maintained,Glass shop,-83.23989658,31.60626141,6ce7408a-deb9-44fa-a365-59bb5d7f92c0,blank,blank,blank,lot,lot_satis
0f2a5526-c34a-4dbf-ac66-cdf69816d71f,0068   001600A,918 FRANK RD,Non-residential,Occupied   ,well maintained,Work shop,-83.23980337,31.60627493,02ed915e-d84a-4aff-81d8-b68b572921da,blank,blank,blank,lot,lot_satis
709f2f5c-c8ac-44e7-b055-f44782af6cb1,OC150080040,1008 N MAPLE ST,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.24591875,31.6068762,b52b469b-37ce-4773-b0dc-41bd0a10627f,blank,blank,blank,lot,lot_satis
5530bbc9-ca1a-4472-9230-71f6661d5142,OC150080041,1006 N MAPLE ST,Mobile home,Occupied   ,well maintained,blank,-83.24592371,31.60669206,184cd8c3-f640-4f05-9925-1aaebcdf16f6,blank,blank,blank,lot,lot_satis
6d95ed80-9bed-4f7f-bb0a-9840fc2db50d,OC150050026,801 WATSON ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.24742926,31.60515937,cfb5178f-52c6-4912-a7d4-27839ccc2a44,blank,blank,blank,lot,lot_satis
396e48e1-a5a6-48b9-b228-d97e7d3d6448,OC150050030,902 N CARVER ST,Mobile home,Occupied   ,well maintained,blank,-83.24709345,31.60552566,f0b581e9-7b13-42fa-81b6-6677e7ab02dd,blank,blank,blank,lot,lot_satis
a8883bf3-1314-4fd3-8308-3dec2234e801,OC150050032,0 N CARVER ST,Mobile home, Unoccupied  ,substantial rehabilitation needed,blank,-83.24709812,31.60539087,bc99ec39-5719-40a7-9145-ac65e7c1cd7e,blank,blank,blank,lot,lot_satis
9b4a31b5-dcff-4315-a92a-efccd4898c77,OC150050033,313 WATSON RD,Mobile home,Occupied   ,substantial rehabilitation needed,blank,-83.24713332,31.60526015,015d1d96-0bbe-47c9-94b8-739656a9833b,blank,blank,blank,lot,lot_weeds
d4373318-24e0-46b6-b4a5-742634a7ae50,OC09   0009,813 N IRWIN AVE,Non-residential,Occupied   ,well maintained,Health department,-83.24956204,31.60469706,cd387334-d087-44cb-ab89-5fe835d331af,blank,blank,blank,lot,lot_satis
d7035494-3b45-44cc-8839-dc068c072836,0061   0010,802 N IRWIN AVE,Non-residential,Occupied   ,well maintained,Store,-83.25081916,31.60435214,e0637b36-520d-4e44-8881-5644050ad2d2,blank,blank,blank,lot,lot_satis
fdce5212-d358-4b88-bbfe-3a681f09bbb4,OC150040011,0 N CHERRY ST,Vacant, Unoccupied  ,well maintained,blank,-83.24838848,31.6053629,a4fd6bb2-5478-498a-b74c-29cb54cf9408,blank,blank,blank,lot,lot_satis
7e79200e-54f3-4699-b2af-05090a517d49,0068   0006,145 CONDOR DR,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.23899096,31.60886574,d40ab818-ca59-43fd-8b10-51ee4fab92d1,blank,blank,blank,lot,lot_satis
22a337d3-c128-499e-a474-dbd7e80fd59e,OC09   001000A,711 N IRWIN AVE,Non-residential,Occupied   ,well maintained,Store,-83.2497487,31.60395902,31e7d981-f7ff-470e-bc04-8fceb9dd176f,blank,blank,blank,lot,lot_satis
5bd9c6b1-61e5-4009-b227-a18f3fb71805,OC221290035,0 N MCKINLEY ST,Non-residential,Occupied   ,well maintained,Church,-83.24101568,31.60061292,8c87ff82-ee25-45c2-b24c-a00752f439be,blank,blank,blank,lot,lot_satis
2e073902-ef06-4f29-bb42-fcdc8acbeed2,0060   0056,0 FITZGERALD HWY,Vacant,   Status unknown,well maintained,blank,-83.25664149,31.61128744,blank,blank,blank,blank,lot,lot_weeds
a2b5e321-9494-4f72-8818-b4eca5ae76e2,0067   004300E,0 FRANK RD,Vacant, Unoccupied  ,well maintained,blank,-83.2349051,31.61030726,5ac2d8a5-312e-4611-9198-8c05d85cee9e,blank,blank,blank,lot,lot_weeds
71b16286-cb5a-444f-99f6-4aa86a745a8a,OC210160017,0 FRANK RD,Vacant, Unoccupied  ,well maintained,blank,-83.24145529,31.60568974,0066e0ec-85cf-4237-9832-49347dc5035e,blank,blank,blank,lot,lot_weeds
e5618c38-66b8-466d-beae-c0304288fd66,0068   0009,981 FRANK RD,Vacant, Unoccupied  ,well maintained,blank,-83.23612085,31.60832375,185e56d4-5405-4b74-8f2a-b719dedd7df7,blank,blank,blank,lot,lot_satis
90df1c33-2023-4bf9-b83d-fa7fde64abb5,0068   0019,919 FRANK RD,Non-residential, Unoccupied  ,well maintained,Part of church property,-83.23758837,31.60690128,8b502ef9-dd1e-47fb-a047-bf34dec027fa,blank,blank,blank,lot,lot_weeds
19c98040-04ea-477a-a05c-6422acc41bfc,OC210170007,1015 N MCKINLEY ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.24078329,31.60701388,a9d0c587-db80-4575-ba1e-dfa9c13feca8,blank,blank,blank,lot,lot_satis
36e4daf7-4f24-4424-b913-dcdc215f49aa,OC21016000400A,0 N MCKINLEY ST,Vacant, Unoccupied  ,well maintained,blank,-83.24139817,31.6066349,d9dd09fe-e502-466c-a41c-4d9a4a359fb2,blank,blank,blank,lot,lot_weeds
117229cf-9611-4b73-94c4-1d67716b82bf,0068   0014,922 FRANK RD,Non-residential,Occupied   ,well maintained,blank,-83.23945937,31.60691548,21ab8f7a-e541-411e-9a02-edbffcf239e5,blank,blank,blank,lot,lot_satis
d7ac4e91-7e75-4e3e-b262-234f7ed70304,OC210170008,0 MCKINLEY ST,Vacant,Occupied   ,well maintained,blank,-83.2407516,31.60666858,cd94e189-d6fd-41e9-983f-42eb151dc36f,blank,blank,blank,lot,lot_satis
f14ddeda-e6c3-4be3-bd11-ef2b179be9bd,OC150220110,0 N OAK ST,Vacant, Unoccupied  ,well maintained,blank,-83.24377991,31.60391198,d30d07c8-a381-4600-b8a8-b32eed2e66b3,blank,blank,blank,lot,lot_weeds
e1934701-9211-4aba-943c-bec92c6988e7,OC21   0068,922 E TENTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.23787813,31.60256295,1fc9f049-3466-435e-bff8-534d1bf2ee26,blank,blank,blank,lot,lot_weeds
e66d2c48-a169-4528-befa-958b601c8b45,OC21   0067,920 E TENTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.238245,31.60252323,c6ed81ba-4e5e-4e2a-8e5a-a602e2011de0,blank,blank,blank,lot,lot_weeds
bee52960-f913-455f-9ed0-2e770dfaf6f3,OC211330064,906 E TENTH STREET,Mobile home,Occupied   ,sound,blank,-83.23907403,31.60231456,a60346a9-8939-43f7-9368-0bd932195b97,blank,blank,blank,lot,lot_satis
9d95a1a6-e1c1-4218-bdec-2bccec331eb4,OC211330057,0,Vacant, Unoccupied  ,well maintained,blank,-83.23995358,31.602485,e066baa7-58cb-48ec-92db-7de12069cdca,blank,blank,blank,lot,lot_weeds
d2054aef-7b27-4dbb-b663-b472de11f305,OC211330060,712 E MCKINLEY LN,Vacant, Unoccupied  ,well maintained,blank,-83.23940212,31.60250907,5b76b965-c054-4aa4-8aca-bb9a4d35b4a0,blank,blank,blank,lot,lot_trees
875d01f6-cc19-43b7-883e-16ce0c4de082,0068   0027,1014 E TENTH STREET,Mobile home,Occupied   ,well maintained,blank,-83.23804545,31.60230965,c963cdcf-b66b-4ff6-b170-47a16152d098,blank,blank,blank,lot,lot_satis
d6f3773c-ebd5-41e6-804a-6559987644fc,0068   0026,914 E TENTH STREET,"Single family home, no garage",Occupied   ,well maintained,blank,-83.23823408,31.60225608,3455367d-e041-45ea-a070-42a6b15e205a,blank,blank,blank,lot,lot_satis
2e3a4435-4e09-4327-8336-473d14d5c49d,OC16017000200A,0 N ELM ST,NA,Occupied   ,well maintained,blank,-83.2461629,31.60018087,339afeda-e5a5-4b8f-a3fa-0ca4bcb33b64,blank,blank,blank,lot,lot_satis
3cacd91e-dff6-4248-a809-58f136bb1aa7,OC22   0018,0 N MCKINLEY ST,Non-residential,Occupied   ,well maintained,Church,-83.24047882,31.60135356,388f5195-1797-4549-814d-24d4a9a5aecc,blank,blank,blank,lot,lot_satis
411a508c-5fcb-4acc-8240-d11f69099d58,OC221290034,0 N MCKINLEY ST,Vacant,Occupied   ,well maintained,blank,-83.24103677,31.60091572,9ad9f69a-4a1c-4e65-a063-dadbab8e34b7,blank,blank,blank,lot,lot_satis
baa2243c-e13d-460e-99e6-8966dd51d087,OC221290033,0 E NINTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.24141831,31.60073556,c874716b-5838-4d1e-aa02-6613f3b37501,blank,blank,blank,lot,lot_weeds
662655fb-c299-45eb-a448-f622d6109699,OC221290032,0 E NINTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.24157594,31.60075243,69b02bc3-2915-4199-8e0d-7f202a16447d,blank,blank,blank,lot,lot_weeds
c65a4c59-b74c-4cb4-99ae-92b9e9e254bb,OC221290031,0 E NINTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.24173408,31.60073902,4c0add95-3413-417d-a2f2-348fb9d5e03a,blank,blank,blank,lot,lot_weeds
4458ab89-5489-4663-96d6-7db40af448e2,OC221290030,0 E NINTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.24189259,31.6007487,30cc02cb-6617-475a-b1b7-46c88a4bd451,blank,blank,blank,lot,lot_weeds
5dc1020b-de6b-4c3b-a6ce-d56d829a50cf,OC221290028,0 E NINTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.24213569,31.60074648,4cd55c2b-3b22-4d3f-88aa-e597aafd0492,blank,blank,blank,lot,lot_weeds
dbfb4e6d-6044-4d91-9180-14edeb1fcd34,OC161210085,506 E EIGHTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.24400137,31.59981602,44b3c3cb-140c-457e-b01e-a6115a4872ea,blank,blank,blank,lot,lot_satis
064cf4ab-79be-47e2-9853-5373e8d8d2c1,OC221220055,0 E NINTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.24119817,31.60005106,ec186061-dca3-4c10-a52c-2373696a9b18,blank,blank,blank,lot,lot_satis
10290d88-d6bc-42e7-bb6e-6fbe4465998d,OC221220054,0 E NINTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.24151861,31.60004971,034dd9ce-5591-4975-ac8b-32c5d2fc1fa3,blank,blank,blank,lot,lot_satis
0027434f-4859-4abd-80fb-7e14b2311191,OC221220053,0 E NINTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.24185099,31.6000259,ba0949fc-e1cc-458e-822f-0b00d9af7909,blank,blank,blank,lot,lot_trees
e9006ae7-8fce-4068-bbde-b0b169ec82ad,OC221220052,0 E NINTH STREET,Vacant, Unoccupied  ,well maintained,blank,-83.24217317,31.60000775,b9d314bf-86a3-4f89-8536-e586d93cdc41,blank,blank,blank,lot,lot_trees
